# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 17 18:47:25 2023
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum > 1
# CONSTRAINT:  and pl_bmassestr > 10)
# CONSTRAINT:  order by pl_name asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN hd_name:        HD ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN pul_flag:       Detected by Pulsar Timing Variations
# COLUMN ptv_flag:       Detected by Pulsation Timing Variations
# COLUMN tran_flag:      Detected by Transits
# COLUMN ast_flag:       Detected by Astrometric Variations
# COLUMN obm_flag:       Detected by Orbital Brightness Modulations
# COLUMN micro_flag:     Detected by Microlensing
# COLUMN etv_flag:       Detected by Eclipse Timing Variations
# COLUMN ima_flag:       Detected by Imaging
# COLUMN dkin_flag:      Detected by Disk Kinematics
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamperr2:   Radial Velocity Amplitude Lower Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
#
pl_name,hostname,hd_name,default_flag,sy_snum,sy_pnum,cb_flag,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_refname,st_mass,st_masserr1,st_masserr2,st_masslim,st_nrvc
HD 24040 b,HD 24040,HD 24040,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3668.00000000,170.00000000,-170.00000000,0,4.920000,0.210000,-0.210000,0,,,,,1226.82380,114.41880,-114.41880,0,Msini,0.040000,0.060000,-0.060000,0,47.400,2.700,-2.700,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.11,0.12,-0.12,0,0
HD 24040 b,HD 24040,HD 24040,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BOISSE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...545A..55B/abstract target=ref> Boisse et al. 2012 </a>,3668.00000000,169.00000000,-171.00000000,0,4.920000,0.380000,-0.380000,0,,,,,1274.44000,155.73000,-155.73000,0,Msini,0.040000,0.070000,-0.060000,0,47.400,2.700,-2.600,0,<a refstr=BOISSE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...545A..55B/abstract target=ref> Boisse et al. 2012 </a>,1.18,0.10,-0.10,0,0
HD 24040 b,HD 24040,HD 24040,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,3552.00000000,11.00000000,-11.00000000,0,4.708000,0.074000,-0.077000,0,,,,,1287.20505,47.67426,-47.67426,0,Msini,0.012000,0.011000,-0.008200,0,50.530,0.840,-0.800,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1.10,0.05,-0.05,0,0
HD 24040 b,HD 24040,HD 24040,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BRYAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...821...89B/abstract target=ref>Bryan et al. 2016</a>,3498.00000000,23.00000000,-23.00000000,0,,,,,,,,,1296.74640,34.96130,-34.96130,0,Msini,0.010000,0.015000,-0.009000,0,51.400,1.400,-1.400,0,<a refstr=BRYAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...821...89B/abstract target=ref>Bryan et al. 2016</a>,1.18,0.10,-0.10,0,0
HD 24040 b,HD 24040,HD 24040,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...22F/abstract target=ref>Feng et al. 2015</a>,3490.00000000,25.00000000,-25.00000000,0,4.637000,0.067000,-0.067000,0,,,,,1303.05000,38.14000,-38.14000,0,Msini,0.047000,0.020000,-0.020000,0,51.800,1.600,-1.600,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.03,0.16,-0.10,0,0
HD 24040 c,HD 24040,HD 24040,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,515.40000000,2.20000000,-2.50000000,0,1.300000,0.021000,-0.022000,0,,,,,63.88351,8.58137,-8.58137,0,Msini,0.110000,0.120000,-0.079000,0,4.850,0.640,-0.640,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1.10,0.05,-0.05,0,0
HD 25912 b,HD 25912,HD 25912,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,41.83156000,0.02308000,-0.03093000,0,0.242000,0.009000,-0.010000,0,,,,,38.13941,4.13177,-4.13177,0,Msini,0.050000,0.039000,-0.034000,0,6.675,0.520,-0.426,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1.08,0.13,-0.13,0,0
HD 25912 c,HD 25912,HD 25912,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,26308.65619000,2095.17441000,-2794.64410000,0,17.848000,1.147000,-1.484000,0,,,,,5252.75008,437.33189,-444.64194,0,Mass,0.051000,0.048000,-0.025000,0,106.312,2.115,-2.091,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1.08,0.13,-0.13,0,0
HD 27894 b,HD 27894,HD 27894,1,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,18.01939000,0.00024000,-0.00027000,0,0.125000,0.005000,-0.005000,0,,,,,196.73578,15.89142,-15.89142,0,Msini,0.047000,0.012000,-0.011000,0,55.265,0.830,-0.644,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,0.81,0.10,-0.10,0,1
HD 27894 b,HD 27894,HD 27894,0,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MOUTOU_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005A&A...439..367M/abstract target=ref> Moutou et al. 2005 </a>,17.99100000,0.00700000,-0.00700000,0,0.122000,,,0,,,,,197.05000,,,0,Msini,0.049000,0.008000,-0.008000,0,58.100,0.500,-0.500,0,<a refstr=MOUTOU_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005A&A...439..367M/abstract target=ref> Moutou et al. 2005 </a>,0.80,,,0,1
HD 27894 b,HD 27894,HD 27894,0,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=K_UUML_RSTER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.103K/abstract target=ref>K&uuml;rster et al. 2015</a>,17.99040000,0.00770000,-0.00770000,0,0.125000,,,0,,,,,205.00000,,,0,Msini,0.048600,0.008600,-0.008600,0,58.130,0.500,-0.500,0,<a refstr=K_UUML_RSTER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.103K/abstract target=ref>K&uuml;rster et al. 2015</a>,,,,,1
HD 27894 b,HD 27894,HD 27894,0,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602L...8T/abstract target=ref>Trifonov et al. 2017</a>,18.02000000,0.01000000,-0.02000000,0,0.125000,0.000100,-0.000100,0,,,,,211.35695,2.86047,-2.22481,0,Msini,0.047000,0.012000,-0.008000,0,59.800,0.800,-0.590,0,<a refstr=TRIFONOV_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602L...8T/abstract target=ref>Trifonov et al. 2017</a>,0.80,,,0,1
HD 27894 c,HD 27894,HD 27894,1,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602L...8T/abstract target=ref>Trifonov et al. 2017</a>,36.07000000,0.26000000,-0.09000000,0,0.198000,0.001000,-0.001000,0,,,,,51.48846,3.49613,-12.71320,0,Msini,0.015000,0.020000,-0.002000,0,11.570,0.790,-2.890,0,<a refstr=TRIFONOV_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602L...8T/abstract target=ref>Trifonov et al. 2017</a>,0.80,,,0,1
HD 27894 d,HD 27894,HD 27894,0,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602L...8T/abstract target=ref>Trifonov et al. 2017</a>,5174.00000000,171.00000000,-82.00000000,0,5.448000,0.119000,-0.058000,0,,,,,1721.04945,75.96137,-385.84562,0,Msini,0.389000,0.087000,-0.030000,0,79.760,2.620,-15.030,0,<a refstr=TRIFONOV_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602L...8T/abstract target=ref>Trifonov et al. 2017</a>,0.80,,,0,1
HD 27894 d,HD 27894,HD 27894,1,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,5019.54244000,32.59359000,-31.12557000,0,5.362000,0.206000,-0.223000,0,,,,,2063.65985,313.69664,-112.19343,0,Mass,0.343000,0.031000,-0.026000,0,92.016,1.687,-1.627,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,0.81,0.10,-0.10,0,1
HD 28109 b,HD 28109,HD 28109,1,1,3,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=DRANSFIELD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.1364D/abstract target=ref>Dransfield et al. 2022</a>,22.89104000,0.00035000,-0.00036000,0,0.135700,0.003400,-0.003400,0,2.199,0.098,-0.100,0,18.49600,9.12000,-7.60900,0,Mass,0.330700,,,1,,,,,<a refstr=DRANSFIELD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.1364D/abstract target=ref>Dransfield et al. 2022</a>,1.26,0.08,-0.08,0,0
HD 28185 b,HD 28185,HD 28185,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,385.90000000,0.60000000,-0.60000000,0,1.032000,0.019000,-0.019000,0,,,,,1776.59000,104.88000,-104.88000,0,Msini,0.092000,0.019000,-0.019000,0,158.800,4.200,-4.200,0,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,0.98,0.05,-0.05,0,3
HD 28185 b,HD 28185,HD 28185,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=SANTOS_ET_AL__2001 href=https://ui.adsabs.harvard.edu/abs/2001A&A...379..999S/abstract target=ref> Santos et al. 2001 </a>,383.00000000,2.00000000,-2.00000000,0,1.030000,,,0,,,,,1811.63100,,,0,Msini,0.070000,0.040000,-0.040000,0,161.000,11.000,-11.000,0,<a refstr=SANTOS_ET_AL__2001 href=https://ui.adsabs.harvard.edu/abs/2001A&A...379..999S/abstract target=ref> Santos et al. 2001 </a>,0.99,0.07,-0.07,0,3
HD 28185 b,HD 28185,HD 28185,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,385.52775000,0.04362000,-0.05554000,0,1.035000,0.042000,-0.046000,0,,,,,1855.16441,154.46461,-162.09249,0,Msini,0.055000,0.004000,-0.003000,0,163.657,0.653,-0.533,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,0.99,0.13,-0.13,0,3
HD 28185 b,HD 28185,HD 28185,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,379.00000000,2.00000000,-2.00000000,0,1.020000,0.020000,-0.020000,0,,,,,1875.19700,76.27920,-76.27920,0,Msini,0.050000,0.030000,-0.030000,0,163.500,3.000,-3.000,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.02,0.06,-0.06,0,3
HD 28185 b,HD 28185,HD 28185,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,385.54000000,0.13000000,-0.11000000,0,1.044000,0.017000,-0.017000,0,,,,,1919.68358,63.56568,-63.56568,0,Msini,0.062900,0.004200,-0.004900,0,166.430,0.930,-0.930,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1.02,0.05,-0.05,0,3
HD 28185 b,HD 28185,HD 28185,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MINNITI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1424M/abstract target=ref> Minniti et al. 2009 </a>,379.00000000,0.20000000,-0.20000000,0,1.100000,,,0,,,,,2129.46100,,,0,Msini,0.050000,0.030000,-0.030000,0,163.500,0.300,-0.300,0,<a refstr=MINNITI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1424M/abstract target=ref> Minniti et al. 2009 </a>,1.24,,,0,3
HD 28185 c,HD 28185,HD 28185,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,17417.92079000,293.05032000,-672.59695000,0,13.176000,0.518000,-0.689000,0,,,,,6241.83209,720.19917,-679.19931,0,Mass,0.120000,0.021000,-0.022000,0,130.462,3.487,-1.585,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,0.99,0.13,-0.13,0,3
HD 30177 b,HD 30177,HD 30177,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TINNEY_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...587..423T/abstract target=ref> Tinney et al. 2003 </a>,1620.00000000,800.00000000,-800.00000000,0,2.600000,0.900000,-0.900000,0,,,,,2447.29100,476.74500,-476.74500,0,Msini,0.220000,0.170000,-0.170000,0,140.000,10.000,-10.000,0,<a refstr=TINNEY_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...587..423T/abstract target=ref> Tinney et al. 2003 </a>,0.95,0.05,-0.05,0,2
HD 30177 b,HD 30177,HD 30177,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..167W/abstract target=ref>Wittenmyer et al. 2017</a>,2524.40000000,9.80000000,-9.80000000,0,3.580000,0.010000,-0.010000,0,,,,,2568.06640,31.78300,-31.78300,0,Msini,0.184000,0.012000,-0.012000,0,126.300,1.500,-1.500,0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..167W/abstract target=ref>Wittenmyer et al. 2017</a>,0.99,0.03,-0.03,0,2
HD 30177 b,HD 30177,HD 30177,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,2514.53422000,5.21645000,-4.34065000,0,3.604000,0.135000,-0.147000,0,,,,,2670.71210,394.42505,-155.41809,0,Mass,0.207000,0.012000,-0.017000,0,128.935,2.386,-2.245,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,0.98,0.12,-0.12,0,2
HD 30177 b,HD 30177,HD 30177,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,2527.83000000,4.71000000,-4.69000000,0,3.704000,0.027000,-0.027000,0,,,,,2740.33026,39.72875,-40.04658,0,Msini,0.162000,0.010000,-0.010000,0,125.980,1.260,-1.270,0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,1.05,0.02,-0.02,0,2
HD 30177 b,HD 30177,HD 30177,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2770.00000000,100.00000000,-100.00000000,0,3.810000,0.130000,-0.130000,0,,,,,3006.67180,266.97720,-266.97720,0,Msini,0.190000,0.030000,-0.030000,0,146.800,2.800,-2.800,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.93,0.12,-0.12,0,2
HD 30177 b,HD 30177,HD 30177,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BUTLER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...646..505B/abstract target=ref> Butler et al. 2006 </a>,2770.00000000,100.00000000,-100.00000000,0,3.950000,0.260000,-0.260000,0,,,,,3321.20000,279.70000,-279.70000,0,Msini,0.193000,0.025000,-0.025000,0,146.800,2.800,-2.800,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.98,0.13,-0.10,0,2
HD 30177 c,HD 30177,HD 30177,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,12085.45186000,583.05318000,-440.70332000,0,10.258000,0.535000,-0.480000,0,,,,,1954.64470,415.71956,-108.37949,0,Mass,0.039000,0.005000,-0.013000,0,54.469,5.169,-3.986,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,0.98,0.12,-0.12,0,2
HD 30177 c,HD 30177,HD 30177,0,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..167W/abstract target=ref>Wittenmyer et al. 2017</a>,11613.00000000,1837.00000000,-1837.00000000,0,9.890000,1.040000,-1.040000,0,,,,,2415.50800,985.27300,-985.27300,0,Msini,0.220000,0.140000,-0.140000,0,70.800,29.500,-29.500,0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..167W/abstract target=ref>Wittenmyer et al. 2017</a>,0.99,0.03,-0.03,0,2
HD 31527 b,HD 31527,HD 31527,1,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,16.55350000,0.00340000,-0.00350000,0,0.125400,0.004100,-0.004500,0,,,,,10.47000,0.89000,-0.87000,0,Msini,0.100000,0.050000,-0.050000,0,2.720,0.130,-0.130,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,0.96,,,0,0
HD 31527 c,HD 31527,HD 31527,1,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,51.20530000,0.03730000,-0.03680000,0,0.266300,0.008800,-0.009500,0,,,,,14.16000,1.28000,-1.23000,0,Msini,0.040000,0.050000,-0.030000,0,2.510,0.140,-0.140,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,0.96,,,0,0
HD 31527 d,HD 31527,HD 31527,1,1,3,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,271.67370000,2.11350000,-2.24710000,0,0.809800,0.027300,-0.029300,0,,,,,11.82000,1.70000,-1.64000,0,Msini,0.240000,0.130000,-0.130000,0,1.250,0.170,-0.160,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,0.96,,,0,0
HD 3167 c,HD 3167,HD 3167,0,1,4,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>,29.84649480,0.00001570,-0.00001540,0,0.178300,0.002500,-0.002500,0,2.923,0.098,-0.109,0,10.67000,0.85000,-0.81000,0,Mass,0.150000,,,1,2.461,0.180,-0.174,0,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>,0.85,0.03,-0.01,0,0
HD 3167 c,HD 3167,HD 3167,1,1,4,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,29.84540000,0.00120000,-0.00120000,0,0.177600,0.003700,-0.003100,0,3.000,0.450,-0.210,0,11.13000,0.78000,-0.74000,0,Mass,0.060000,,,1,2.580,0.150,-0.150,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.84,0.05,-0.04,0,0
